date,close
2024-08-27,117.640625
2024-08-28,117.546875
2024-08-29,117.328125
2024-08-30,116.890625
2024-09-02,116.890625
2024-09-03,117.5
2024-09-04,118.1875
2024-09-05,118.5
2024-09-06,118.734375
2024-09-09,118.828125
2024-09-10,119.328125
2024-09-11,119.265625
2024-09-12,119.03125
2024-09-13,119.296875
2024-09-16,119.515625
2024-09-17,119.328125
2024-09-18,118.875
2024-09-19,118.375
2024-09-20,118.46875
2024-09-23,118.359375
2024-09-24,118.375
2024-09-25,117.96875
2024-09-26,117.875
2024-09-27,118.25
2024-09-30,117.75
2024-10-01,118.3125
2024-10-02,117.921875
2024-10-03,117.296875
2024-10-04,116.09375
2024-10-07,115.640625
2024-10-08,115.578125
2024-10-09,115.265625
2024-10-10,115.0
2024-10-11,115.1875
2024-10-14,114.734375
2024-10-15,115.515625
2024-10-16,115.6875
2024-10-17,114.953125
2024-10-18,115.15625
2024-10-21,114.1875
2024-10-22,113.984375
2024-10-23,113.640625
2024-10-24,114.015625
2024-10-25,113.71875
2024-10-28,113.28125
2024-10-29,113.328125
2024-10-30,113.40625
2024-10-31,113.21875
2024-11-01,112.53125
2024-11-04,112.984375
2024-11-05,113.140625
2024-11-06,111.90625
2024-11-07,112.671875
2024-11-08,112.953125
2024-11-11,112.59375
2024-11-12,111.828125
2024-11-13,111.671875
2024-11-14,111.9375
2024-11-15,111.875
2024-11-18,111.984375
2024-11-19,112.296875
2024-11-20,112.0625
2024-11-21,111.828125
2024-11-22,112.03125
2024-11-25,113.3125
2024-11-26,112.9375
2024-11-27,113.484375
2024-11-28,113.484375
2024-11-29,113.9375
2024-12-02,113.921875
2024-12-03,113.65625
2024-12-04,114.015625
2024-12-05,114.03125
2024-12-06,114.3125
2024-12-09,113.859375
2024-12-10,113.65625
2024-12-11,113.203125
2024-12-12,112.71875
2024-12-13,112.046875
2024-12-16,112.0625
2024-12-17,112.15625
2024-12-18,111.125
2024-12-19,110.5
2024-12-20,110.90625
2024-12-23,110.25
2024-12-24,110.34375
2024-12-26,110.4375
2024-12-27,110.09375
2024-12-30,110.71875
2024-12-31,110.46875
2025-01-02,110.46875
2025-01-03,110.28125
2025-01-06,110.09375
2025-01-07,109.5
2025-01-08,109.4375
2025-01-09,109.546875
2025-01-10,108.734375
2025-01-13,108.484375
2025-01-14,108.578125
2025-01-15,109.765625
2025-01-16,110.1875
2025-01-17,110.15625
2025-01-20,110.15625
2025-01-21,110.453125
2025-01-22,110.21875
2025-01-23,109.90625
2025-01-24,110.046875
2025-01-27,110.859375
2025-01-28,110.6875
2025-01-29,110.640625
2025-01-30,111.015625
2025-01-31,110.53125
2025-02-03,110.75
2025-02-04,111.0
2025-02-05,111.796875
2025-02-06,111.640625
2025-02-07,111.25
2025-02-10,111.1875
2025-02-11,110.796875
2025-02-12,109.953125
2025-02-13,110.90625
2025-02-14,111.328125
2025-02-17,111.328125
2025-02-18,110.71875
2025-02-19,110.796875
2025-02-20,111.125
2025-02-21,111.828125
2025-02-24,112.0625
2025-02-25,112.9375
2025-02-26,113.375
2025-02-27,113.03125
2025-02-28,113.53125
2025-03-03,113.984375
2025-03-04,113.703125
2025-03-05,113.1875
2025-03-06,113.015625
2025-03-07,112.75
2025-03-10,113.703125
2025-03-11,113.03125
2025-03-12,112.78125
2025-03-13,113.140625
2025-03-14,112.84375
2025-03-17,112.859375
2025-03-18,113.09375
2025-03-19,113.3125
2025-03-20,113.515625
2025-03-21,113.34375
2025-03-24,112.640625
2025-03-25,112.859375
2025-03-26,112.5625
2025-03-27,112.296875
2025-03-28,113.3125
2025-03-31,113.40625
2025-04-01,114.21875
2025-04-02,113.859375
2025-04-03,115.125
2025-04-04,115.765625
2025-04-07,114.265625
2025-04-08,113.3125
2025-04-09,112.09375
2025-04-10,112.125
2025-04-11,111.203125
2025-04-14,112.34375
2025-04-15,112.71875
2025-04-16,113.125
2025-04-17,112.703125
2025-04-21,112.03125
2025-04-22,112.171875
2025-04-23,112.171875
2025-04-24,112.890625
2025-04-25,113.21875
2025-04-28,113.6875
2025-04-29,114.046875
2025-04-30,114.015625
2025-05-01,113.5625
2025-05-02,112.71875
2025-05-05,112.53125
2025-05-06,112.828125
2025-05-07,113.203125
2025-05-08,112.328125
2025-05-09,112.328125
2025-05-12,111.609375
2025-05-13,111.265625
2025-05-14,110.96875
2025-05-15,111.609375
2025-05-16,111.71875
2025-05-19,111.421875
2025-05-20,111.40625
2025-05-21,110.390625
2025-05-22,110.78125
2025-05-23,111.140625
2025-05-27,111.8125
2025-05-28,111.40625
2025-05-29,111.890625
2025-05-30,111.953125
2025-06-02,111.5625
2025-06-03,111.578125
2025-06-04,112.421875
2025-06-05,112.171875
2025-06-06,111.140625
2025-06-09,111.375
2025-06-10,111.453125
2025-06-11,112.0
2025-06-12,112.46875
2025-06-13,111.90625
2025-06-16,111.671875
2025-06-17,112.203125
2025-06-18,112.171875
2025-06-20,112.34375
2025-06-23,112.828125
2025-06-24,113.078125
2025-06-25,113.078125
2025-06-26,113.421875
2025-06-27,113.171875
2025-06-30,113.65625
2025-07-01,113.4375
2025-07-02,113.09375
2025-07-03,112.65625
2025-07-07,112.1875
2025-07-08,112.0
2025-07-09,112.640625
2025-07-10,112.609375
2025-07-11,111.921875
2025-07-14,111.890625
2025-07-15,111.359375
2025-07-16,111.671875
2025-07-17,111.59375
2025-07-18,111.875
2025-07-21,112.390625
2025-07-22,112.6875
2025-07-23,112.25
2025-07-24,112.078125
2025-07-25,112.265625
2025-07-28,111.96875
2025-07-29,112.75
2025-07-30,112.34375
2025-07-31,112.46875
2025-08-01,113.71875
2025-08-04,113.890625
2025-08-05,113.921875
2025-08-06,113.734375
2025-08-07,113.625
2025-08-08,113.265625
2025-08-11,113.375
2025-08-12,113.1875
2025-08-13,113.65625
2025-08-14,113.1875
2025-08-15,112.890625
2025-08-18,112.78125
2025-08-19,113.109375
2025-08-20,113.171875
2025-08-21,112.875
2025-08-22,113.5
2025-08-25,113.359375
2025-08-26,113.53125
2025-08-27,113.734375
2025-08-28,114.0
2025-08-29,113.828125
2025-09-02,113.359375
2025-09-03,113.953125
2025-09-04,114.265625
2025-09-05,115.09375
2025-09-08,115.40625
2025-09-09,115.1875
2025-09-10,115.5625
2025-09-11,115.765625
2025-09-12,115.34375
2025-09-15,115.546875
2025-09-16,115.640625
2025-09-17,115.1875
2025-09-18,114.9375
2025-09-19,114.609375
2025-09-22,114.546875
2025-09-23,114.78125
2025-09-24,114.53125
2025-09-25,114.28125
2025-09-26,114.15625
2025-09-29,114.5625
2025-09-30,114.5
2025-10-01,114.875
2025-10-02,115.046875
2025-10-03,114.765625
2025-10-06,114.359375
2025-10-07,114.671875
2025-10-08,114.640625
2025-10-09,114.484375
2025-10-10,115.34375
2025-10-13,115.328125
2025-10-14,115.59375
2025-10-15,115.40625
2025-10-16,116.046875
2025-10-17,115.734375
2025-10-20,115.953125
2025-10-21,116.171875
2025-10-22,116.25
2025-10-23,115.90625
2025-10-24,115.84375
2025-10-27,115.859375
2025-10-28,115.96875
2025-10-29,115.3125
2025-10-30,114.96875
2025-10-31,114.90625
2025-11-03,114.84375
2025-11-04,115.0
2025-11-05,114.390625
2025-11-06,114.96875
2025-11-07,114.96875
2025-11-10,114.8125
2025-11-11,115.171875
2025-11-12,115.21875
2025-11-13,114.9375
2025-11-14,114.59375
2025-11-17,114.75
2025-11-18,114.84375
2025-11-19,114.75
2025-11-20,115.0
2025-11-21,115.359375
2025-11-24,115.609375
2025-11-25,115.9375
2025-11-26,116.0
2025-11-28,115.78125
2025-12-01,115.09375
2025-12-02,115.15625
2025-12-03,115.421875
2025-12-04,114.96875
2025-12-05,114.6875
2025-12-08,114.375
2025-12-09,114.234375
2025-12-10,114.375
2025-12-11,114.609375
2025-12-12,114.171875
2025-12-15,114.296875
2025-12-16,114.578125
2025-12-17,114.578125
2025-12-18,114.890625
2025-12-19,114.59375
2025-12-22,114.421875
2025-12-23,114.421875
2025-12-24,114.765625
2025-12-26,114.75
2025-12-29,114.90625
2025-12-30,114.796875
2025-12-31,114.609375
2026-01-02,114.25
2026-01-05,114.453125
2026-01-06,114.328125
2026-01-07,114.703125
2026-01-08,114.296875
2026-01-09,114.40625
2026-01-12,114.265625
2026-01-13,114.40625
2026-01-14,114.703125
2026-01-15,114.515625
2026-01-16,113.875
2026-01-20,113.3125
2026-01-21,113.6875
2026-01-22,113.6875
2026-01-23,113.78125
2026-01-26,114.015625
2026-01-27,113.9375
2026-01-28,113.6875
2026-01-29,113.890625
2026-01-30,113.75
2026-02-02,113.453125
2026-02-03,113.484375
2026-02-04,113.453125
2026-02-05,114.0625
2026-02-06,114.109375
2026-02-09,114.1875
2026-02-10,114.65625
2026-02-11,114.421875
2026-02-12,115.09375
2026-02-13,115.5625
2026-02-17,115.5625
2026-02-18,115.3125
2026-02-19,115.34375
2026-02-20,115.234375
2026-02-23,115.796875
2026-02-24,115.734375
2026-02-25,115.59375
2026-02-26,115.875
2026-02-27,116.40625
2026-03-02,115.578125
2026-03-03,115.515625
2026-03-04,115.28125
2026-03-05,114.6875
2026-03-06,114.796875
2026-03-09,114.796875
2026-03-10,114.796875
2026-03-11,114.15625
2026-03-12,113.5625
2026-03-13,113.46875
2026-03-16,114.046875
2026-03-17,114.21875
2026-03-18,113.703125
2026-03-19,113.484375
2026-03-20,112.5
2026-03-23,113.015625
2026-03-24,112.484375
2026-03-25,113.0625
2026-03-26,112.25
2026-03-27,112.03125
2026-03-30,112.90625
2026-03-31,113.203125
2026-04-01,113.125
2026-04-02,113.1875
2026-04-03,112.890625
2026-04-06,113.0
2026-04-07,112.921875
2026-04-08,113.40625
2026-04-09,113.390625
2026-04-10,113.1875
2026-04-13,113.359375
2026-04-14,113.75
2026-04-15,113.515625
2026-04-16,113.25
2026-04-17,113.84375
2026-04-20,113.8125
2026-04-21,113.421875
2026-04-22,113.390625
2026-04-23,113.125
2026-04-24,113.265625
2026-04-27,113.03125
2026-04-28,112.875
2026-04-29,112.3125
2026-04-30,112.546875
2026-05-01,112.65625
2026-05-04,112.046875
2026-05-05,112.3125
2026-05-06,112.859375
2026-05-07,112.53125
2026-05-08,112.78125
2026-05-11,112.359375
2026-05-12,111.90625
2026-05-13,111.828125
2026-05-14,112.015625
2026-05-15,110.796875
2026-05-18,110.578125
2026-05-19,110.15625
2026-05-20,111.0
2026-05-21,110.875
2026-05-22,111.015625
2026-05-26,111.71875
2026-05-27,111.828125
2026-05-28,112.0625
2026-05-29,112.078125
2026-06-01,111.890625
2026-06-02,112.03125
2026-06-03,111.71875
2026-06-04,111.859375
2026-06-05,111.3125
2026-06-08,111.21875
2026-06-09,111.421875
2026-06-10,111.3125
2026-06-11,112.0
2026-06-12,111.8125
2026-06-15,111.96875
2026-06-16,112.34375
2026-06-17,112.03125
2026-06-18,112.171875
2026-06-22,111.671875
2026-06-23,111.796875
2026-06-24,112.625
2026-06-25,112.71875
2026-06-26,112.890625
2026-06-29,112.859375
2026-06-30,112.46875
2026-07-01,112.0
2026-07-02,111.96875
2026-07-06,111.96875
2026-07-07,111.53125
2026-07-08,111.1875
2026-07-09,111.4375
2026-07-10,111.203125
2026-07-13,110.828125
2026-07-14,111.046875
2026-07-15,111.390625
2026-07-16,111.203125
2026-07-17,111.578125
